Measured:	Estimated:			Updated:
[171  66]	[ 162.35989611   59.86119913]	[ 160.82949597   61.09739619]
[171  68]	[ 162.49171211   59.95486346]	[ 160.95804535   61.21899102]
[171  68]	[ 162.62099553   60.07715281]	[ 161.08416536   61.33828697]
[171  68]	[ 162.74783298   60.19712756]	[ 161.20791088   61.455336  ]
[171  68]	[ 162.87227978   60.3148401 ]	[ 161.32933536   61.57018871]
[172  68]	[ 162.99438979   60.43034142]	[ 161.46338766   61.68289272]
[172  68]	[ 163.12919614   60.5436795 ]	[ 161.59494404   61.79349771]
[172  68]	[ 163.26148976   60.65490443]	[ 161.72406003   61.90205042]
[172  68]	[ 163.39132663   60.76406331]	[ 161.85078976   62.00859638]
[172  68]	[ 163.51876128   60.87120203]	[ 161.97518595   62.11317992]
[173  68]	[ 163.64384686   60.97636527]	[ 162.11192449   62.21584271]
[173  68]	[ 163.78134045   61.079595  ]	[ 162.24616335   62.31662846]
[173  68]	[ 163.91631785   61.18093529]	[ 162.37795718   62.41557821]
[173  68]	[ 164.04883411   61.28042748]	[ 162.50735921   62.51273194]
[173  68]	[ 164.17894287   61.37811188]	[ 162.63442134   62.60812864]
[174  68]	[ 164.30669644   61.47402775]	[ 162.77355613   62.70180479]
[174  68]	[ 164.44658567   61.56821186]	[ 162.9101929    62.79379898]
[174  68]	[ 164.58396066   61.66070309]	[ 163.04438526   62.88414732]
[174  68]	[ 164.71887544   61.75153784]	[ 163.1761855    62.97288502]
[176  69]	[ 164.85138269   61.84075156]	[ 163.33395006   63.07419697]
[176  69]	[ 165.00999052   61.94260504]	[ 163.48892211   63.17371562]
[176  69]	[ 165.16578799   62.04265375]	[ 163.64116076   63.27147893]
[176  69]	[ 165.31883463   62.14093593]	[ 163.79072365   63.36752392]
[176  69]	[ 165.46918851   62.23748887]	[ 163.93766703   63.4618867 ]
[176  68]	[ 165.61690629   62.33234896]	[ 164.08205703   63.54069504]
[176  68]	[ 165.76205463   62.41157115]	[ 164.22393548   63.6181327 ]
[176  68]	[ 165.90467562   62.48941407]	[ 164.36335461   63.6942282 ]
[176  68]	[ 166.04482188   62.5659064 ]	[ 164.5003654    63.76900934]
[176  68]	[ 166.18254477   62.64107619]	[ 164.63501759   63.84250329]
[178  68]	[ 166.31789438   62.71495076]	[ 164.79470898   63.91473388]
[178  68]	[ 166.47841008   62.78755414]	[ 164.9516699    63.98572972]
[178  68]	[ 166.63617845   62.85891514]	[ 165.10595619   64.05551605]
[178  68]	[ 166.7912557    62.92905917]	[ 165.25762233   64.12411751]
[179  68]	[ 166.94369674   62.99801107]	[ 165.42021171   64.19155688]
[179  68]	[ 167.10711401   63.06579377]	[ 165.58005848   64.25785897]
[179  68]	[ 167.26777196   63.13243225]	[ 165.73721796   64.32304671]
[179  68]	[ 167.4257263    63.19794963]	[ 165.8917442    64.38714252]
[179  68]	[ 167.58103144   63.26236845]	[ 166.04368994   64.45016825]
[180  67]	[ 167.73374052   63.32571074]	[ 166.20638314   64.49888195]
[180  67]	[ 167.89724838   63.37466829]	[ 166.36637723   64.54678786]
[180  67]	[ 168.05804094   63.4228132 ]	[ 166.52372576   64.59390199]
[180  67]	[ 168.21617214   63.4701616 ]	[ 166.67848106   64.64023999]
