Measured:	Estimated:			Updated:
[147  41]	[ 147.40954098   41.20657074]	[ 146.84365734   42.17145334]
[147  41]	[ 147.40506627   41.204316  ]	[ 146.83926155   42.16923833]
[147  41]	[ 147.40065248   41.20209193]	[ 146.83492541   42.16705334]
[147  41]	[ 147.39629864   41.19989802]	[ 146.83064794   42.16489788]
[147  41]	[ 147.39200375   41.1977338 ]	[ 146.82642819   42.16277148]
[147  41]	[ 147.38776687   41.19559877]	[ 146.82226525   42.16067367]
[147  41]	[ 147.38358707   41.19349247]	[ 146.81815818   42.15860399]
[147  41]	[ 147.37946341   41.19141444]	[ 146.81410609   42.15656198]
[147  41]	[ 147.375395     41.18936422]	[ 146.8101081    42.15454721]
[147  41]	[ 147.37138095   41.18734136]	[ 146.80616335   42.15255924]
[147  41]	[ 147.36742039   41.18534543]	[ 146.80227099   42.15059765]
[147  41]	[ 147.36351248   41.18337601]	[ 146.79843018   42.14866201]
[147  41]	[ 147.35965637   41.18143266]	[ 146.79464011   42.14675191]
[147  41]	[ 147.35585124   41.17951498]	[ 146.79089999   42.14486696]
[147  42]	[ 147.35209628   41.17762256]	[ 146.78715517   42.15349333]
[147  42]	[ 147.34833648   41.18628305]	[ 146.78346022   42.16200655]
[147  42]	[ 147.34462679   41.19482987]	[ 146.77981434   42.17040842]
[147  42]	[ 147.3409664   41.2032648]	[ 146.77621675   42.17870065]
[147  42]	[ 147.33735454   41.21158958]	[ 146.77266669   42.18688498]
[147  41]	[ 147.33379042   41.21980595]	[ 146.76921548   42.184612  ]
[147  41]	[ 147.33032575   41.2175241 ]	[ 146.76580888   42.1823684 ]
[147  41]	[ 147.3269059    41.21527178]	[ 146.7624462    42.18015374]
[147  41]	[ 147.32353018   41.21304852]	[ 146.75912677   42.17796756]
[147  42]	[ 147.3201979    41.21085389]	[ 146.75579918   42.1860546 ]
[147  42]	[ 147.31685731   41.21897217]	[ 146.75251489   42.19403802]
[147  42]	[ 147.31356021   41.22698636]	[ 146.74927322   42.20191939]
[147  42]	[ 147.31030594   41.23489804]	[ 146.74607351   42.2097003 ]
[149  41]	[ 147.30709382   41.24270878]	[ 146.76329036   42.20722803]
[149  41]	[ 147.32437666   41.24022702]	[ 146.78028821   42.20478726]
[149  41]	[ 147.3414395    41.23777691]	[ 146.7970704    42.20237751]
[149  41]	[ 147.35828568   41.23535795]	[ 146.81364021   42.1999983 ]
[149  41]	[ 147.37491851   41.23296967]	[ 146.83000084   42.19764917]
[147  42]	[ 147.39134122   41.23061161]	[ 146.82603672   42.20535672]
[147  42]	[ 147.38736199   41.23834828]	[ 146.82212287   42.21296774]
[147  42]	[ 147.38343326   41.24598797]	[ 146.81825852   42.22048365]
[147  42]	[ 147.37955425   41.25353213]	[ 146.81444291   42.2279059 ]
[148  41]	[ 147.37572421   41.2609822 ]	[ 146.82065773   42.22531435]
[148  41]	[ 147.38196234   41.25838095]	[ 146.82679515   42.22275498]
[148  41]	[ 147.38812273   41.25581202]	[ 146.83285634   42.22022731]
[148  41]	[ 147.39420654   41.25327494]	[ 146.83884243   42.21773087]
[148  41]	[ 147.40021491   41.25076923]	[ 146.84475452   42.2152652 ]
[146  42]	[ 147.40614896   41.24829442]	[ 146.83092077   42.22263586]
[146  42]	[ 147.39226394   41.25569232]	[ 146.81725727   42.22991614]
[146  42]	[ 147.37854992   41.26299945]	[ 146.8037615    42.23710738]
[146  42]	[ 147.36500439   41.27021714]	[ 146.79043101   42.24421088]
[148  41]	[ 147.35162486   41.2773467 ]	[ 146.79674447   42.24151707]
[148  41]	[ 147.35796148   41.27464302]	[ 146.80298104   42.23885597]
[148  41]	[ 147.36422087   41.2719722 ]	[ 146.80914183   42.23622711]
[148  41]	[ 147.37040415   41.26933377]	[ 146.81522795   42.23363003]
[147  42]	[ 147.37651243   41.26672725]	[ 146.81157244   42.24067614]
[147  42]	[ 147.37284356   41.27379888]	[ 146.80796135   42.24763759]
[147  42]	[ 147.36921931   41.28078549]	[ 146.80439403   42.2545156 ]
[147  42]	[ 147.36563903   41.28768829]	[ 146.80086985   42.26131137]
[148  41]	[ 147.36210207   41.29450849]	[ 146.80696344   42.25850561]
[148  41]	[ 147.36821759   41.29169267]	[ 146.81298422   42.25573328]
[148  41]	[ 147.37425998   41.28891041]	[ 146.81893323   42.2529939 ]
[148  41]	[ 147.38023029   41.28616124]	[ 146.8248115   42.250287 ]
[148  41]	[ 147.38612956   41.28344468]	[ 146.83062002   42.24761212]
[147  41]	[ 147.39195879   41.28076029]	[ 146.82693887   42.24497418]
[147  41]	[ 147.38826461   41.27811301]	[ 146.82330095   42.24236724]
[147  41]	[ 147.38461383   41.27549685]	[ 146.81970563   42.23979084]
[147  41]	[ 147.38100585   41.27291138]	[ 146.81615234   42.23724457]
[147  41]	[ 147.37744006   41.27035615]	[ 146.81264047   42.234728  ]
[147  41]	[ 147.37391588   41.26783075]	[ 146.80916946   42.23224072]
[147  41]	[ 147.37043272   41.26533477]	[ 146.80573873   42.22978233]
[147  41]	[ 147.36699001   41.26286778]	[ 146.80234772   42.2273524 ]
[147  41]	[ 147.36358719   41.2604294 ]	[ 146.79899588   42.22495057]
[147  41]	[ 147.36022371   41.25801921]	[ 146.79568268   42.22257643]
[147  41]	[ 147.35689902   41.25563684]	[ 146.79240757   42.2202296 ]
[147  41]	[ 147.35361258   41.25328189]	[ 146.78917004   42.21790971]
[147  41]	[ 147.35036388   41.25095399]	[ 146.78596957   42.21561638]
[147  42]	[ 147.34715238   41.24865277]	[ 146.78276777   42.22247389]
[147  42]	[ 147.34393948   41.25553386]	[ 146.77960293   42.22925315]
[147  42]	[ 147.34076368   41.26233638]	[ 146.77647453   42.23595522]
[147  42]	[ 147.33762448   41.26906139]	[ 146.77338208   42.24258114]
[148  41]	[ 147.33452138   41.27570996]	[ 146.77942037   42.24008484]
[148  41]	[ 147.3405803    41.27320514]	[ 146.78539013   42.2376168 ]
[148  41]	[ 147.34657041   41.2707287 ]	[ 146.79129229   42.23517664]
[148  41]	[ 147.35249266   41.26828025]	[ 146.79712778   42.23276399]
[148  41]	[ 147.35834794   41.26585942]	[ 146.80289748   42.23037846]
[146  41]	[ 147.36413719   41.26346583]	[ 146.7906886    42.22802929]
[146  41]	[ 147.35188714   41.26110876]	[ 146.77861635   42.2257063 ]
[146  41]	[ 147.33977427   41.25877799]	[ 146.7666789    42.22340915]
[146  41]	[ 147.32779676   41.25647315]	[ 146.75487447   42.22113749]
[148  41]	[ 147.31595279   41.25419391]	[ 146.76095594   42.21888159]
[148  41]	[ 147.32205462   41.25193047]	[ 146.76696979   42.21665073]
[148  41]	[ 147.32808856   41.24969216]	[ 146.77291691   42.21444456]
[148  41]	[ 147.33405551   41.24747865]	[ 146.7787982    42.21226277]
[147  42]	[ 147.33995636   41.24528961]	[ 146.77578085   42.21889394]
[147  42]	[ 147.33692893   41.25194274]	[ 146.77279701   42.22545226]
[147  42]	[ 147.33393515   41.25852272]	[ 146.76984623   42.23193869]
[147  42]	[ 147.33097457   41.26503053]	[ 146.76692809   42.23835417]
[147  42]	[ 147.32804675   41.27146711]	[ 146.76404215   42.24469963]
[148  41]	[ 147.32515126   41.27783339]	[ 146.76992501   42.24228251]
[148  41]	[ 147.33105343   41.27540834]	[ 146.77574374   42.23989168]
[148  41]	[ 147.33689121   41.2730097 ]	[ 146.78149916   42.23752681]
[148  41]	[ 147.34266544   41.27063711]	[ 146.7871921    42.23518755]
[147  42]	[ 147.34837695   41.26829023]	[ 146.78416214   42.24149218]
[147  42]	[ 147.34533708   41.27461533]	[ 146.78116517   42.24772889]
[147  42]	[ 147.34233032   41.28087223]	[ 146.77820073   42.25389854]
[147  42]	[ 147.33935623   41.28706183]	[ 146.77526843   42.26000202]
[147  42]	[ 147.33641439   41.29318499]	[ 146.77236782   42.26604016]
[147  41]	[ 147.33350438   41.29924257]	[ 146.76953048   42.2634913 ]
[147  41]	[ 147.33065795   41.29668552]	[ 146.76672332   42.26096958]
[147  41]	[ 147.3278418    41.29415573]	[ 146.76394594   42.25847466]
[147  41]	[ 147.32505556   41.29165284]	[ 146.76119799   42.2560062 ]
[147  42]	[ 147.32229885   41.2891765 ]	[ 146.75844777   42.2620144 ]
[147  42]	[ 147.31953981   41.29520384]	[ 146.75572692   42.26795912]
[147  42]	[ 147.31681025   41.30116744]	[ 146.75303506   42.27384113]
[147  42]	[ 147.31410978   41.30706811]	[ 146.75037182   42.27966125]
[148  41]	[ 147.31143805   41.31290663]	[ 146.75616055   42.2770363 ]
[148  41]	[ 147.31724511   41.3102734 ]	[ 146.76188842   42.27443889]
[148  41]	[ 147.32299106   41.3076678 ]	[ 146.76755618   42.27186867]
[148  41]	[ 147.32867669   41.30508949]	[ 146.7731646   42.2693253]
[147  41]	[ 147.33430275   41.30253814]	[ 146.77039122   42.2668125 ]
[147  41]	[ 147.3315207    41.30001747]	[ 146.7676466   42.2643258]
[147  41]	[ 147.32876752   41.29752301]	[ 146.76493039   42.26186487]
[147  41]	[ 147.32604285   41.2950544 ]	[ 146.76224223   42.25942938]
[147  41]	[ 147.32334635   41.29261135]	[ 146.75958178   42.25701903]
[147  41]	[ 147.32067765   41.29019352]	[ 146.75694869   42.25463351]
[147  41]	[ 147.31803642   41.28780061]	[ 146.75434264   42.2522725 ]
[147  41]	[ 147.31542232   41.28543231]	[ 146.75176328   42.24993571]
[147  41]	[ 147.31283501   41.28308832]	[ 146.74921029   42.24762285]
[147  42]	[ 147.31027417   41.28076833]	[ 146.74665464   42.2534914 ]
[147  42]	[ 147.30771061   41.28665492]	[ 146.74412534   42.25930009]
[147  42]	[ 147.30517349   41.29248142]	[ 146.74162205   42.26504963]
[147  42]	[ 147.30266248   41.29824856]	[ 146.73914446   42.27074075]
[147  41]	[ 147.30017726   41.30395706]	[ 146.73672038   42.26828233]
[147  41]	[ 147.2977458    41.30149115]	[ 146.73432077   42.26584877]
[147  41]	[ 147.29533891   41.29905019]	[ 146.73194533   42.26343976]
[147  41]	[ 147.29295627   41.29663388]	[ 146.72959378   42.26105502]
[147  41]	[ 147.29059761   41.29424192]	[ 146.72726583   42.25869426]
[147  41]	[ 147.28826263   41.29187402]	[ 146.72496119   42.25635717]
[147  41]	[ 147.28595105   41.28952988]	[ 146.72267958   42.25404348]
[147  41]	[ 147.28366259   41.28720923]	[ 146.72042073   42.25175291]
[147  41]	[ 147.28139696   41.28491178]	[ 146.71818437   42.24948518]
[147  41]	[ 147.27915391   41.28263725]	[ 146.71597023   42.24724001]
[147  41]	[ 147.27693315   41.28038537]	[ 146.71377804   42.24501715]
[147  41]	[ 147.27473442   41.27815587]	[ 146.71160754   42.24281631]
[147  41]	[ 147.27255747   41.27594848]	[ 146.70945849   42.24063726]
[147  41]	[ 147.27040203   41.27376294]	[ 146.70733061   42.23847971]
[148  41]	[ 147.26826785   41.27159899]	[ 146.71310414   42.23633983]
[148  41]	[ 147.27405853   41.26945276]	[ 146.71882071   42.23422104]
[148  41]	[ 147.27979203   41.26732769]	[ 146.72448097   42.23212307]
[148  41]	[ 147.28546904   41.26522353]	[ 146.7300856   42.2300457]
[147  41]	[ 147.29109022   41.26314003]	[ 146.72781639   42.22799219]
[147  41]	[ 147.28881435   41.26108049]	[ 146.72556929   42.22595873]
[147  41]	[ 147.28656067   41.25904106]	[ 146.72334405   42.22394507]
[147  41]	[ 147.28432892   41.2570215 ]	[ 146.72114042   42.22195098]
[149  41]	[ 147.28211885   41.25502159]	[ 146.73447454   42.21996929]
[149  41]	[ 147.29549193   41.2530341 ]	[ 146.74767923   42.21800686]
[149  41]	[ 147.30873513   41.25106594]	[ 146.76075599   42.21606346]
[149  41]	[ 147.32184996   41.24911688]	[ 146.77370632   42.21413887]
[149  41]	[ 147.3348379   41.2471867]	[ 146.78653167   42.21223288]
[147  42]	[ 147.34770044   41.24527517]	[ 146.7838414    42.21802509]
[147  42]	[ 147.34500234   41.25108412]	[ 146.78117717   42.22376172]
[147  42]	[ 147.34233038   41.2568373 ]	[ 146.77853869   42.22944341]
[147  42]	[ 147.33968424   41.26253534]	[ 146.77592565   42.23507078]
[148  41]	[ 147.33706364   41.26817888]	[ 146.78098711   42.23302648]
[148  41]	[ 147.34213965   41.26612871]	[ 146.78600024   42.23100167]
[148  41]	[ 147.34716716   41.2640981 ]	[ 146.7909656    42.22899612]
[148  41]	[ 147.35214673   41.26208681]	[ 146.79588373   42.22700961]
[147  42]	[ 147.35707891   41.26009463]	[ 146.79316395   42.23260235]
[147  42]	[ 147.35435134   41.26570329]	[ 146.79047009   42.23814223]
[147  42]	[ 147.35164978   41.27125891]	[ 146.78780185   42.24362985]
[147  42]	[ 147.34897393   41.27676209]	[ 146.78515895   42.24906581]
[147  42]	[ 147.3463235    41.28221343]	[ 146.78254108   42.25445068]
[148  41]	[ 147.34369819   41.28761351]	[ 146.78746774   42.25229536]
[148  41]	[ 147.34863876   41.28545211]	[ 146.79234814   42.25016024]
[148  41]	[ 147.35353293   41.28331098]	[ 146.79718281   42.24804509]
[148  41]	[ 147.35838121   41.28118988]	[ 146.80197227   42.24594968]
[147  42]	[ 147.36318412   41.27908859]	[ 146.79925344   42.25130782]
[147  42]	[ 147.36045764   41.28446173]	[ 146.79656008   42.25661618]
[147  42]	[ 147.3577567    41.28978491]	[ 146.79389189   42.26187529]
[147  42]	[ 147.35508103   41.29505868]	[ 146.7912486    42.26708571]
[147  42]	[ 147.35243034   41.3002836 ]	[ 146.78862993   42.27224798]
[148  40]	[ 147.34980435   41.30546021]	[ 146.79345244   42.26263448]
[148  40]	[ 147.35464032   41.29582006]	[ 146.79823021   42.25310951]
[148  40]	[ 147.35943139   41.28626873]	[ 146.80296373   42.24367207]
[148  40]	[ 147.36417806   41.27680522]	[ 146.80765349   42.23432121]
[147  42]	[ 147.36888083   41.26742858]	[ 146.80493786   42.23967651]
[147  42]	[ 147.36615768   41.27279862]	[ 146.80224724   42.24498286]
[147  42]	[ 147.36345963   41.27811955]	[ 146.79958136   42.2502408 ]
[147  42]	[ 147.36078639   41.28339191]	[ 146.79693993   42.25545086]
[148  41]	[ 147.35813769   41.28861622]	[ 146.80160931   42.25335481]
[148  41]	[ 147.36281985   41.28651444]	[ 146.80623621   42.25127779]
[148  41]	[ 147.36745939   41.28443175]	[ 146.81082109   42.2492196 ]
[148  41]	[ 147.37205678   41.28236796]	[ 146.81536441   42.24718003]
[147  41]	[ 147.37661247   41.28032284]	[ 146.81265398   42.24516183]
[147  41]	[ 147.3738947    41.27829918]	[ 146.80996794   42.2431618 ]
[147  41]	[ 147.3712014    41.27629374]	[ 146.80730603   42.24117974]
[147  41]	[ 147.3685323    41.27430633]	[ 146.80466799   42.23921546]
[147  41]	[ 147.36588714   41.27233675]	[ 146.80205355   42.23726877]
[147  41]	[ 147.36326567   41.27038482]	[ 146.79946247   42.23533947]
[147  41]	[ 147.36066763   41.26845034]	[ 146.79689449   42.23342739]
[147  41]	[ 147.35809278   41.26653313]	[ 146.79434937   42.23153233]
[147  41]	[ 147.35554085   41.264633  ]	[ 146.79182687   42.22965412]
[147  41]	[ 147.35301161   41.26274977]	[ 146.78932675   42.22779257]
[147  41]	[ 147.35050482   41.26088326]	[ 146.78684876   42.22594752]
[147  41]	[ 147.34802024   41.25903329]	[ 146.78439268   42.22411878]
[147  41]	[ 147.34555763   41.25719969]	[ 146.78195826   42.22230618]
[147  42]	[ 147.34311676   41.25538229]	[ 146.77952524   42.22754837]
[147  42]	[ 147.34067724   41.26063837]	[ 146.77711379   42.23274442]
[147  42]	[ 147.33825938   41.26584816]	[ 146.7747237   42.2378948]
[147  42]	[ 147.33586294   41.27101214]	[ 146.77235474   42.24300001]
[147  41]	[ 147.3334877    41.27613081]	[ 146.7700264    42.24107088]
[147  41]	[ 147.33115324   41.2741966 ]	[ 146.76771838   42.23915859]
[147  41]	[ 147.32883916   41.2722793 ]	[ 146.76543047   42.23726299]
[147  41]	[ 147.32654526   41.27037872]	[ 146.76316246   42.23538388]
[146  41]	[ 147.32427133   41.2684947 ]	[ 146.75396466   42.23352382]
[146  41]	[ 147.31504948   41.26662979]	[ 146.74484674   42.23167987]
[146  41]	[ 147.30590777   41.26478104]	[ 146.73580787   42.22985186]
[146  41]	[ 147.29684535   41.26294828]	[ 146.72684722   42.22803963]
[146  41]	[ 147.2878614    41.26113135]	[ 146.71796399   42.22624301]
[148  41]	[ 147.27895512   41.25933008]	[ 146.72293666   42.22445652]
[148  41]	[ 147.28394068   41.25753895]	[ 146.72786644   42.22268541]
[148  41]	[ 147.28888323   41.25576326]	[ 146.73275377   42.22092952]
[148  41]	[ 147.29378321   41.25400284]	[ 146.73759911   42.21918872]
[146  41]	[ 147.29864105   41.25225754]	[ 146.72871787   42.21746808]
[146  41]	[ 147.28973696   41.25053249]	[ 146.71991258   42.21576212]
[146  41]	[ 147.28090904   41.24882216]	[ 146.71118246   42.21407069]
[146  41]	[ 147.27215653   41.24712639]	[ 146.70252673   42.21239363]
[146  41]	[ 147.26347864   41.24544505]	[ 146.69394464   42.21073079]
[148  40]	[ 147.25487462   41.24377798]	[ 146.6990227    42.20230027]
[148  40]	[ 147.25996569   41.23532595]	[ 146.70405746   42.1939412 ]
[148  40]	[ 147.26501334   41.2269456 ]	[ 146.70904938   42.18565286]
[148  40]	[ 147.27001801   41.21863618]	[ 146.7139989    42.17743451]
[146  42]	[ 147.27498014   41.21039698]	[ 146.70539289   42.18275259]
[146  42]	[ 147.26635228   41.21572853]	[ 146.69685954   42.18802588]
[146  42]	[ 147.2577973    41.22101516]	[ 146.6883981    42.19325483]
[146  42]	[ 147.24931444   41.22625732]	[ 146.68000784   42.1984399 ]
[148  41]	[ 147.24090298   41.23145547]	[ 146.68509307   42.19689048]
[148  41]	[ 147.24600103   41.22990215]	[ 146.6901357    42.19535403]
[148  41]	[ 147.25105635   41.22836183]	[ 146.69513616   42.19383041]
[148  41]	[ 147.25606937   41.22683439]	[ 146.70009487   42.19231951]
[148  41]	[ 147.26104051   41.2253197 ]	[ 146.70501224   42.19082119]
[147  42]	[ 147.2659702    41.22381763]	[ 146.70323321   42.19596844]
[147  42]	[ 147.2641867    41.22897772]	[ 146.70146907   42.201073  ]
[147  42]	[ 147.26241813   41.23409501]	[ 146.69971967   42.20613532]
[147  42]	[ 147.26066434   41.23916991]	[ 146.69798485   42.21115579]
[148  41]	[ 147.25892519   41.24420286]	[ 146.70287593   42.20954544]
[148  41]	[ 147.2638284   41.2425885]	[ 146.70772663   42.20794835]
[148  41]	[ 147.26869113   41.24098746]	[ 146.71253737   42.20636442]
[148  41]	[ 147.27351377   41.23939961]	[ 146.71730853   42.2047935 ]
[147  41]	[ 147.27829673   41.23782481]	[ 146.71548938   42.20323786]
[147  41]	[ 147.2764731    41.23626535]	[ 146.71368509   42.20169495]
[147  41]	[ 147.27466438   41.23471864]	[ 146.71189553   42.20016463]
[147  41]	[ 147.27287043   41.23318457]	[ 146.71012054   42.19864679]
[147  41]	[ 147.27109109   41.23166301]	[ 146.70835999   42.1971413 ]
[147  41]	[ 147.26932624   41.23015383]	[ 146.70661373   42.19564804]
[147  41]	[ 147.26757572   41.22865693]	[ 146.70488162   42.19416689]
[147  41]	[ 147.2658394    41.22717217]	[ 146.70316354   42.19269774]
[147  41]	[ 147.26411713   41.22569945]	[ 146.70145933   42.19124047]
[147  41]	[ 147.26240879   41.22423864]	[ 146.69976888   42.18979496]
[147  41]	[ 147.26071423   41.22278962]	[ 146.69809204   42.18836111]
[147  41]	[ 147.25903333   41.2213523 ]	[ 146.69642868   42.18693879]
[147  41]	[ 147.25736596   41.21992654]	[ 146.69477867   42.1855279 ]
[147  41]	[ 147.25571197   41.21851224]	[ 146.69314189   42.18412832]
[147  41]	[ 147.25407125   41.21710929]	[ 146.69151821   42.18273995]
[147  41]	[ 147.25244367   41.21571758]	[ 146.68990751   42.18136269]
[147  41]	[ 147.25082909   41.21433701]	[ 146.68830965   42.17999641]
[147  41]	[ 147.2492274    41.21296746]	[ 146.68672451   42.17864103]
[147  41]	[ 147.24763847   41.21160883]	[ 146.68515198   42.17729643]
[147  41]	[ 147.24606218   41.21026101]	[ 146.68359194   42.17596251]
[147  41]	[ 147.24449842   41.20892391]	[ 146.68204426   42.17463918]
[147  41]	[ 147.24294705   41.20759742]	[ 146.68050882   42.17332632]
[147  41]	[ 147.24140797   41.20628144]	[ 146.67898552   42.17202384]
[147  41]	[ 147.23988105   41.20497587]	[ 146.67747424   42.17073165]
[147  41]	[ 147.23836618   41.20368061]	[ 146.67597486   42.16944964]
[147  41]	[ 147.23686325   41.20239557]	[ 146.67448727   42.16817772]
[148  41]	[ 147.23537215   41.20112064]	[ 146.67929493   42.16691361]
[148  41]	[ 147.24019118   41.19985354]	[ 146.68406479   42.16565944]
[148  41]	[ 147.24497231   41.19859641]	[ 146.68879721   42.1644151 ]
[148  41]	[ 147.24971588   41.19734914]	[ 146.69349254   42.16318052]
